,Unnamed: 0,date,image_url,news_url,sentiment,source_name,text,tickers,title,topics,type
320,320,"Thu, 05 Nov 2020 12:09:00 -0500",https://cdn.snapi.dev/images/v1/i/x/data-internet23.jpg,https://www.zacks.com/commentary/1097504/election-win-for-the-gig-economy-stocks-to-watch,Positive,Zacks Investment Research,Election Win For The Gig Economy: Stocks To Watch,"['FVRR', 'GDDY', 'LYFT', 'MSFT', 'UBER', 'UPWK']",Election Win For The Gig Economy: Stocks To Watch,['Political'],Article
321,321,"Thu, 05 Nov 2020 10:53:59 -0500",https://cdn.snapi.dev/images/v1/v/8/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5514672fwoman-looking-at-laptopjpgw700opresize.jpg,https://www.investopedia.com/microsoft-partners-with-adobe-and-c3-ai-on-advanced-crm-5086030,Positive,Investopedia,Microsoft announced a partnership with Adobe and C3.ai to develop and market customized customer relationship management solutions.,"['ADBE', 'MSFT']",Microsoft Partners With Adobe and C3.ai on Advanced CRM,[],Article
322,322,"Thu, 05 Nov 2020 09:45:00 -0500",https://cdn.snapi.dev/images/v1/y/5/105940457-1559231679482img-5394.jpg,https://www.fool.com/investing/2020/11/05/3-top-dividend-stocks-to-buy-in-november/,Positive,The Motley Fool,"Great dividends are getting harder to find, but these three stocks still have long-term growth potential for their dividends.","['MSFT', 'TGT', 'VZ', 'VZA']",3 Top Dividend Stocks to Buy in November,['dividend'],Article
323,323,"Thu, 05 Nov 2020 09:00:01 -0500",https://cdn.snapi.dev/images/v1/d/p/106780283-1604545071487-pxl-20201105-000024438.jpg,https://www.cnbc.com/2020/11/05/microsoft-xbox-series-x-review-high-performance-and-less-waiting-time.html,Positive,CNBC,"Microsoft's new flagship console, which comes out next week, delivers better visuals than its predecessors, along with a hefty game catalog.",['MSFT'],Microsoft's Xbox Series X offers high performance and is fast at loading games,['product'],Article
324,324,"Thu, 05 Nov 2020 08:13:48 -0500",https://cdn.snapi.dev/images/v1/b/o/105820487-1553804775384gettyimages-1127719626.jpeg,https://www.marketwatch.com/story/microsofts-stock-surges-to-pace-the-dows-gainers-after-oppenheimer-analyst-turns-bullish-2020-11-05,Positive,Market Watch,"Shares of Microsoft Corp. surged 2.8% in premarket trading Thursday, enough to pace all of the Dow Jones Industrial Average components in pre-open gains, after Oppenheimer analyst Timothy Horan turned bullish on the software behemoth, citing strong cloud demand in the fact of the COVID-19 pandemic. The stock's implied price gain would add about 40 points to the Dow's price, while Dow futures rallied 423 points, or 1.5%.",['MSFT'],Microsoft's stock surges to pace the Dow's gainers after Oppenheimer analyst turns bullish,['paywall'],Article
325,325,"Thu, 05 Nov 2020 07:59:00 -0500",https://cdn.snapi.dev/images/v1/z/o/software40.jpg,https://www.zacks.com/stock/news/1096971/5-great-dividend-growth-stocks-to-keep-volatility-at-bay,Positive,Zacks Investment Research,"Dividend growth strategy is a major source of consistent income for investors in any type of market, though it doesn't offer dramatic price appreciation.","['ATVI', 'BBY', 'MSFT', 'NSP', 'RMD']",5 Great Dividend Growth Stocks to Keep Volatility at Bay,['dividend'],Article
326,326,"Thu, 05 Nov 2020 07:40:00 -0500",https://cdn.snapi.dev/images/v1/v/d/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5670512fwoman-sitting-in-front-of-computer-in-office-late-at-night-working-job-stress-businesswoman-1jpgw700opresize.jpg,https://www.fool.com/investing/2020/11/05/got-3000-stocks-poised-for-huge-growth-over-decade/,Positive,The Motley Fool,Buying best-in-breed companies with large and growing markets and strong secular tailwinds could generate lucrative returns.,"['MSFT', 'PYPL', 'SHOP']","Got $3,000? 3 Stocks Poised for Huge Growth Over the Next Decade",[],Article
327,327,"Wed, 04 Nov 2020 16:31:22 -0500",https://cdn.snapi.dev/images/v1/p/t/asset-management14.jpg,https://investorplace.com/2020/11/elections-uncertainty-stocks/,Positive,InvestorPlace,"As we wait for more clarity on the outcome of many U.S. elections, here are some stocks to buy that you can count on. The post 8 Stocks for Uncertain Election Directions appeared first on InvestorPlace.","['BLK', 'MAIN', 'MPW', 'MSFT', 'NEE', 'NZF', 'TSLX', 'VNOM', 'BTZ']",8 Stocks for Uncertain Election Directions,['Political'],Article
328,328,"Wed, 04 Nov 2020 15:12:32 -0500",https://cdn.snapi.dev/images/v1/m/q/why-big-tech-stocks-are-up-as-election-results-continue-to-be-counted.jpg,https://www.youtube.com/watch?v=ykwnpXCTD-E,Positive,CNBC Television,"Big Tech stocks are higher as the chances of a blue wave seems to disappear. Ryan Detrick, LPL Financial Research senior market strategist, joins 'Power Lunch' to discuss why he thinks Big Tech stocks are gaining and why he says tech growth stocks are favorable.","['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT']",Why Big Tech stocks are up as election results continue to be counted,['Political'],Video
329,329,"Wed, 04 Nov 2020 13:47:32 -0500",https://cdn.snapi.dev/images/v1/m/k/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5521832flaptop-computer-coffee-mug-and-phone-sitting-on-desk-with-sunrise-in-background-morning-1jpgw700opresize.jpg,https://www.fool.com/investing/2020/11/04/why-microsoft-alphabet-crowdstrike-popped-election/,Positive,The Motley Fool,Election Day is over and we have no clear winner yet. What does this mean for investors?,"['CRWD', 'GOOG', 'GOOGL', 'MSFT']","Why Microsoft, Alphabet, and CrowdStrike Stocks All Popped After Election Day",['Political'],Article
330,330,"Wed, 04 Nov 2020 13:33:44 -0500",https://cdn.snapi.dev/images/v1/2/0/201030163620-02-joe-biden-1027-super-169.jpg,https://www.cnn.com/2020/11/04/tech/big-tech-joe-biden/index.html,Neutral,CNN Business,"As the country awaits the outcome of the US presidential election, Corporate America is watching closely, especially Silicon Valley.","['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT', 'NFLX']",Silicon Valley: Why Big Tech may be hoping for a Joe Biden presidency,['Political'],Article
331,331,"Wed, 04 Nov 2020 12:29:00 -0500",https://cdn.snapi.dev/images/v1/b/a/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5987022fwhite-house-gettyimages-505664006jpgw700opresize.jpg,https://www.fool.com/investing/2020/11/04/top-nasdaq-stocks-dont-care-about-the-white-house/,Positive,The Motley Fool,The Nasdaq Composite had soared almost 4% by midday Wednesday.,"['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT', 'TWTR']",Top Nasdaq Stocks Don't Care About the White House: Here's Why,[],Article
332,332,"Wed, 04 Nov 2020 10:25:27 -0500",https://cdn.snapi.dev/images/v1/m/r/etf37-13.jpg,https://247wallst.com/technology-3/2020/11/04/why-big-tech-leaders-are-billed-as-the-top-election-winners/,Positive,24/7 Wall Street,"Calling out winners and losers based on an election cycle is a tricky business. As of Wednesday, November 4, it seems the stock market wants to declare that the technology sector may be the big beneficiary from the 2020 elections.","['AMZN', 'CRM', 'GOOG', 'GOOGL', 'MSFT', 'TWTR', 'AMD']",Why Big Tech Leaders Are Billed as the Top Election Winners,['Political'],Article
333,333,"Wed, 04 Nov 2020 09:47:03 -0500",https://cdn.snapi.dev/images/v1/j/h/201009213309-pichai-zuckerberg-bezos-cook-split-super-169.jpg,https://www.cnbc.com/2020/11/04/big-tech-stocks-soar-as-results-still-come-in-from-nail-biter-election.html,Positive,CNBC,Shares of the major tech companies jumped early Wednesday as investors flocked toward Microsoft and the FAANG family.,"['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT', 'NFLX']",Big Tech stocks soar as results still come in from nail-biter election,['Political'],Article
334,334,"Wed, 04 Nov 2020 08:27:41 -0500",https://cdn.snapi.dev/images/v1/g/e/gettyimages-1216295107jpgw591.jpg,https://techcrunch.com/2020/11/04/tech-stocks-up-election-results/,Positive,TechCrunch,"On the back of sizable gains posted yesterday, tech stocks are once again rising sharply in pre-market trading today. Futures concerning the tech-heavy Nasdaq Composite index are indicating a 3.4% gain this morning, far above a 1.7% gain that the broader S&P 500 index is currently anticipating.","['AAPL', 'CRM', 'MSFT']","Apple, Microsoft and other tech stocks roar as the Presidential election narrows to several states",['Political'],Article
335,335,"Wed, 04 Nov 2020 07:03:00 -0500",https://cdn.snapi.dev/images/v1/o/s/osk222.jpg,https://www.fool.com/investing/2020/11/04/better-buy-microsoft-vs-ibm/,Neutral,The Motley Fool,Choosing between an established and an emerging cloud stock.,"['IBM', 'MSFT']",Better Buy: Microsoft vs. IBM,[],Article
336,336,"Tue, 03 Nov 2020 15:10:00 -0500",https://cdn.snapi.dev/images/v1/t/5/stocks8-36.jpg,https://www.zacks.com/stock/news/1096066/3-large-cap-tech-stocks-to-buy-despite-market-uncertainty,Positive,Zacks Investment Research,Investors with a longer-term horizon might want to consider buying tech stocks that look poised to grow during the coronavirus economy and beyond.,"['BBY', 'MSFT', 'TSM']",3 Large-Cap Tech Stocks to Buy Despite Market Uncertainty,[],Article
337,337,"Tue, 03 Nov 2020 12:04:12 -0500",https://cdn.snapi.dev/images/v1/m/q/needham-analyst-laura-martin-on-why-the-next-four-years-looks-bright-for-big-tech-stocks.jpg,https://www.youtube.com/watch?v=JvIeRnVF1X4,Positive,CNBC Television,"Chris Senyek, Wolfe Research chief investment strategist, and Laura Martin, Needham analyst, join 'Squawk Alley' to discuss how they are viewing the FAANG names on Election Day and post-Election Day.","['AAPL', 'AMZN', 'FB', 'GOOG', 'GOOGL', 'MSFT', 'TWTR']",Needham analyst Laura Martin on why the next four years looks bright for Big Tech stocks,[],Video
338,338,"Tue, 03 Nov 2020 11:36:00 -0500",https://cdn.snapi.dev/images/v1/a/t/attract-01-a-horizontal-book-768x432---uu8cmi1tvk.jpg,https://www.youtube.com/watch?v=YPiZRldcVfI,Positive,Investors Business Daily,"Randy Watts, Chief Investment Strategist of O'Neil Global Advisors, weighs in on how investors should handle their portfolios amid election uncertainty and three top stocks with stellar fundamental stories that are positioned to see continued growth. Investor's Business Daily has been helping people invest smarter results by providing exclusive stock lists, investing data, stock market research, education and the latest financial and business news to help investors make more money in the stock market.","['MSFT', 'NVDA']",O'Neil Investment Strategist On Uncertainties Shaping Q4 Market Action,[],Video
339,339,"Tue, 03 Nov 2020 10:00:00 -0500",https://cdn.snapi.dev/images/v1/s/s/ssi222---jrhixeeaci.jpg,https://www.fool.com/investing/2020/11/03/its-past-time-for-microsoft-to-disclose-azure-deta/,Neutral,The Motley Fool,"With Alphabet preparing to break out Google Cloud, it's Microsoft's turn to do likewise.",['MSFT'],It's Past Time for Microsoft to Disclose Azure Details,[],Article
340,340,"Tue, 03 Nov 2020 02:54:32 -0500",https://cdn.snapi.dev/images/v1/2/0/20aolsd-1.jpg,https://seekingalpha.com/article/4384324-forget-bonds-try-blue-chip-stocks-instead,Positive,Seeking Alpha,"The once standard 60/40 portfolio (e.g. 60% stocks and 40% bonds) is far less appealing to many investors than it used to be - simply because bond yields are so unattractively low. Stocks and bonds are fundamentally different investment types, but if it's simply safe steady income you seek, it may behoove you to consider certain blue chips in lieu of bonds.","['AGG', 'IEF', 'JNJ', 'MSFT', 'SPY', 'T', 'VZ']","Forget Bonds, Try These Blue-Chip Stocks Instead",[],Article
341,341,"Tue, 03 Nov 2020 02:36:02 -0500",https://cdn.snapi.dev/images/v1/0/m/xbox.jpg,https://www.benzinga.com/news/20/11/18181777/microsofts-new-xbox-series-will-feature-apple-tv,Positive,Benzinga,"Microsoft Corporation (NASDAQ: MSFT) has confirmed that it is adding Apple Inc's (NASDAQ: AAPL) streaming service, Apple TV, to the new Xboxes launching on Nov. 10. What Happened: ""We're excited to share that the Apple TV app is coming to Xbox One and Xbox Series X and Xbox Series S on [Nov. 10,]"" Microsoft said in a blog post.","['AAPL', 'MSFT']",Microsoft's New Xbox Series Will Feature Apple TV,['product'],Article
342,342,"Mon, 02 Nov 2020 14:56:00 -0500",https://cdn.snapi.dev/images/v1/z/o/podc5.jpg,https://www.fool.com/investing/2020/11/02/why-microsoft-stock-is-down/,Negative,The Motley Fool,Discover why Microsoft stock went down despite beating Wall Street expectations.,['MSFT'],Why Microsoft Stock Is Down,['podcast'],Article
343,343,"Mon, 02 Nov 2020 14:01:55 -0500",https://cdn.snapi.dev/images/v1/c/7/3okjn333-1.jpg,https://investorplace.com/2020/11/7-election-stocks-to-buy-with-bipartisan-strength/,Positive,InvestorPlace,There are a handful of bipartisan election stocks that should continue to do well whether we have Donald Trump or Joe Biden in office. The post 7 Election Stocks to Buy With Bipartisan Strength appeared first on InvestorPlace.,"['CAT', 'DAL', 'DKNG', 'HON', 'LUV', 'MSFT', 'URI']",7 Election Stocks to Buy With Bipartisan Strength,['Political'],Article
344,344,"Mon, 02 Nov 2020 09:15:00 -0500",https://cdn.snapi.dev/images/v1/1/s/press8---yaqf0zecxh.jpg,https://www.businesswire.com/news/home/20201102005556/en/Perion-and-Microsoft-Renew-Their-Strategic-Partnership-for-Four-Years/,Neutral,Business Wire,"TEL AVIV, Israel & NEW YORK--(BUSINESS WIRE)--Perion Network (NASDAQ: PERI) announced today the renewal of a multi-year strategic partnership with Microsoft (NASDAQ: MSFT) to drive search advertising business growth through Perion's search technology division, CodeFuel, and provide a more immersive experience across desktop and mobile. The continuing collaboration between the companies will enable CodeFuel to further grow its publisher relationships offering, lucrative search technology solutio","['MSFT', 'PERI']",Perion and Microsoft Renew Their Strategic Partnership for Four Years,['PressRelease'],Article
345,345,"Mon, 02 Nov 2020 07:11:00 -0500",https://cdn.snapi.dev/images/v1/k/z/vitaldata1600-300x169-3.jpg,https://www.fool.com/investing/2020/11/02/forget-the-election-these-3-stocks-are-great-buys/,Positive,The Motley Fool,"With investors trying to forecast the market based on election results, you can't go wrong with these uncontroversial long-term winners.","['COST', 'MSFT', 'TXN']",Forget the Election: These 3 Stocks Are Great Buys No Matter What,['Political'],Article
346,346,"Sun, 01 Nov 2020 07:11:38 -0500",https://cdn.snapi.dev/images/v1/7/p/apps23-2.jpg,https://247wallst.com/investing/2020/11/01/these-are-the-four-american-companies-worth-over-1-trillion/,Positive,24/7 Wall Street,It is worth a review of how rare companies with $1 trillion market capitalizations are.,"['AAPL', 'AMZN', 'GOOGL', 'MSFT', 'GOOG']",These Are The Four American Companies Worth Over $1 Trillion,[],Article
347,347,"Sun, 01 Nov 2020 07:00:00 -0500",https://cdn.snapi.dev/images/v1/f/s/urlhttps3a2f2fgfoolcdncom2feditorial2fimages2f5971242flong-term-investing-saving-returnsjpgw700opresize.jpg,https://www.fool.com/investing/2020/11/01/better-buy-activision-blizzard-vs-microsoft/,Neutral,The Motley Fool,One of these stocks offers growth at a much lower valuation.,"['ATVI', 'MSFT']",Better Buy: Activision Blizzard vs. Microsoft,[],Article
348,348,"Fri, 30 Oct 2020 16:40:26 -0400",https://cdn.snapi.dev/images/v1/n/b/apple-temporarily-delays-30-fee-for-facebook-events.jpg,https://www.gurufocus.com/news/1272038/tech-companies-remain-overvalued-ahead-of-november,Negative,GuruFocus,"On Friday, several major technology companies like Apple Inc. (NASDAQ:AAPL), Facebook Inc. (NASDAQ:FB), Microsoft Corp. (NASDAQ:MSFT), Twitter Inc. (NYSE:TWTR) and Alphabet Inc. (NASDAQ:GOOGL)(NASDAQ:GOOG) remain overvalued going into November according to the GF Value Line, a GuruFocus-exclusive way to measure a stock's intrinsic value.","['AAPL', 'FB', 'GOOG', 'GOOGL', 'MSFT', 'TWTR']",Tech Companies Remain Overvalued Ahead of November,[],Article
